time,Fx_real,Fy_real,Fz_real,,,
2.452347,0.482424993,0.019114898,-36.01801251,,,
2.453916,0.615893885,0.124506616,-36.16921646,,,
2.455485,0.735986976,0.052939176,-36.22200795,,,
2.457054,0.939724427,0.102901603,-36.34274604,,,
2.458623,1.125526649,0.103688938,-36.44030888,,,
2.460192,1.269684618,0.077422189,-36.51317076,,,
2.461761,1.436368383,0.147530611,-36.57303937,,,
2.46333,1.561879407,0.15198773,-36.66836921,,,
2.464899,1.705512487,0.185611838,-36.72678326,,,
2.466468,1.969781339,0.257824269,-36.74335288,,,
2.468037,2.058510018,0.187769225,-36.80729162,,,
2.469606,2.173082865,0.256547629,-36.86732927,,,
2.471175,2.303905066,0.198854194,-36.91400001,,,
2.472744,2.494618124,0.263420132,-36.98688413,,,
2.474313,2.737584443,0.251685723,-37.00477043,,,
2.475882,2.876965023,0.273415286,-37.04409716,,,
2.477451,3.022737697,0.291853165,-37.08821907,,,
2.47902,3.155165706,0.341054946,-37.0805014,,,
2.480589,3.360162004,0.362846784,-37.1480343,,,
2.482158,3.519928784,0.420086501,-37.09844998,,,
2.483727,3.729746955,0.396657717,-37.10187066,,,
2.485296,3.875644179,0.413503133,-37.11522867,,,
2.486865,3.999380363,0.438030628,-37.04363454,,,
2.488434,4.176023696,0.497636799,-37.04931937,,,
2.490003,4.373382397,0.490621953,-37.01503692,,,
2.491572,4.557320814,0.459729053,-37.02662454,,,
2.493141,4.717354487,0.483353559,-36.96851297,,,
2.49471,4.872170396,0.568897311,-36.92939976,,,
2.496279,5.02324535,0.522658046,-36.90157613,,,
2.497848,5.188683613,0.593447047,-36.88763096,,,
2.499417,5.354442147,0.624953801,-36.76612778,,,
2.500986,5.531023205,0.629006131,-36.6303814,,,
2.502555,5.714396697,0.649196609,-36.56349794,,,
2.504124,5.84516552,0.720764049,-36.42771152,,,
2.505693,5.995252969,0.704674831,-36.31191096,,,
2.507262,6.222850682,0.764948235,-36.22246612,,,
2.508831,6.401664747,0.696454517,-36.15718402,,,
2.5104,6.519182317,0.756354271,-36.04665461,,,
2.511969,6.710922914,0.820711143,-35.87086088,,,
2.513538,6.841540497,0.813126925,-35.70278482,,,
2.515107,7.017414288,0.867982395,-35.5688889,,,
2.516676,7.181157778,0.811881423,-35.4610907,,,
2.518245,7.36152872,0.880086006,-35.2680957,,,
2.519814,7.443184727,0.943482062,-35.13229594,,,
2.521383,7.61329807,0.938691328,-34.96925972,,,
2.522952,7.76801167,0.991883163,-34.7718165,,,
2.524521,7.913686483,0.8633429,-34.60507491,,,
2.52609,8.035941409,0.77551721,-34.44742103,,,
2.527659,8.178662603,0.993702486,-34.27619563,,,
2.529228,8.300526086,0.996020009,-34.0206453,,,
2.530797,8.393658504,1.023910359,-33.85883678,,,
2.532366,8.543034238,1.053815754,-33.61609288,,,
2.533935,8.707925369,1.039621479,-33.37416299,,,
2.535504,8.78021342,1.025787509,-33.15883347,,,
2.537073,8.836109774,1.127687372,-32.91185486,,,
2.538642,8.933161076,1.114049124,-32.68089874,,,
2.540211,9.021796342,1.12153993,-32.4752619,,,
2.54178,9.126503033,1.038375976,-32.26982523,,,
2.543349,9.183885094,1.079326306,-32.10973817,,,
2.544918,9.262965579,1.102034478,-31.81176514,,,
2.546487,9.301891968,1.12879498,-31.57897636,,,
2.548056,9.35386499,1.185185086,-31.26667116,,,
2.549625,9.444043789,1.167983813,-31.08547729,,,
2.551194,9.470199333,1.209881613,-30.82578121,,,
2.552763,9.473998115,1.180389903,-30.54556104,,,
2.554332,9.47848637,1.229369273,-30.23404317,,,
2.555901,9.531171108,1.264612533,-30.05909461,,,
2.55747,9.564990938,1.17587051,-29.76837663,,,
2.559039,9.55475558,1.195224723,-29.58388219,,,
2.560608,9.555102541,1.235783608,-29.30171814,,,
2.562177,9.511527761,1.314045622,-29.06889377,,,
2.563746,9.498779158,1.251441349,-28.79395363,,,
2.565315,9.542260525,1.267041263,-28.61739481,,,
2.566884,9.524209641,1.295696707,-28.36012746,,,
2.568453,9.500585136,1.303805815,-28.12599976,,,
2.570022,9.397346358,1.293899625,-27.87654349,,,
2.571591,9.425930631,1.327803971,-27.6454984,,,
2.57316,9.456908047,1.282703451,-27.46429564,,,
2.574729,9.399161232,1.283441856,-27.28355105,,,
2.576298,9.367311965,1.34559241,-27.06848398,,,
2.577867,9.348834052,1.253981284,-26.92512669,,,
2.579436,9.259816238,1.342282933,-26.69052747,,,
2.581005,9.225733964,1.353065422,-26.50054837,,,
2.582574,9.181985703,1.329489847,-26.28150904,,,
2.584143,9.0107692,1.369897494,-26.04444551,,,
2.585712,8.870770318,1.363336366,-25.7963148,,,
2.587281,8.711719702,1.358185326,-25.63665923,,,
2.58885,8.657033264,1.399135655,-25.45250285,,,
2.590419,8.559523796,1.290625734,-25.20958101,,,
2.591988,8.493227499,1.23998273,-25.07341205,,,
2.593557,8.363819833,1.345125347,-24.8555248,,,
2.595126,8.068871595,1.238901812,-24.42231694,,,
2.596695,7.907614661,1.211723177,-24.01527796,,,
2.598264,7.796048811,1.266133825,-23.67733766,,,
2.599833,7.546619226,1.17591944,-23.25528593,,,
2.601402,7.229785737,1.235098582,-22.79731482,,,
2.602971,7.026395247,1.25564047,-22.37687335,,,
2.60454,6.8627941,1.205353324,-22.10404167,,,
2.606109,6.737616693,1.162992908,-21.71613894,,,
2.607678,6.558304427,1.060074402,-21.39725038,,,
2.609247,6.398635508,1.148531739,-21.02855952,,,
2.610816,6.295054217,1.197929242,-20.74228976,,,
2.612385,6.273702753,1.176279746,-20.51859759,,,
2.613954,6.112454715,1.156872155,-20.1464816,,,
2.615523,6.050877982,1.155301933,-19.85213832,,,
2.617092,5.958363866,1.211447387,-19.61579985,,,
2.618661,5.843702055,1.17479404,-19.3475098,,,
2.62023,5.804651116,1.155497655,-19.13197567,,,
2.621799,5.86680167,1.196915047,-18.90637076,,,
2.623368,5.816639074,1.145916185,-18.71201016,,,
2.624937,5.829796914,1.101963306,-18.49924727,,,
2.626506,5.796635421,1.175087623,-18.34527207,,,
2.628075,5.808076247,1.131406086,-18.14747744,,,
2.629644,5.852838702,1.110196964,-18.03171247,,,
2.631213,5.97383923,1.110739648,-17.84512292,,,
2.632782,5.987419651,1.041013772,-17.71423844,,,
2.634351,6.018477135,1.071853293,-17.63820499,,,
2.63592,6.144063779,0.967137706,-17.52143472,,,
2.637489,6.298190213,0.957155896,-17.50498074,,,
2.639058,6.488129281,0.892385339,-17.51062999,,,
2.640627,6.605117512,0.933575873,-17.50715593,,,
2.642196,6.789843264,0.941991908,-17.49414933,,,
2.643765,6.945330855,1.042081345,-17.51611909,,,
2.645334,7.153476494,0.969935637,-17.53566903,,,
2.646903,7.304493621,1.030275765,-17.57446642,,,
2.648472,7.509036201,1.113657681,-17.6461851,,,
2.650041,7.628844605,1.034096787,-17.71948289,,,
2.65161,7.777072698,1.123977555,-17.81008427,,,
2.653179,7.977496224,1.117741149,-17.97152803,,,
2.654748,8.181393811,1.096367443,-18.09898738,,,
2.656317,8.34113835,1.185540944,-18.27149386,,,
2.657886,8.512799675,1.194646454,-18.41420616,,,
2.659455,8.619774959,1.33816388,-18.54007304,,,
2.661024,8.76890604,1.335735151,-18.79170005,,,
2.662593,8.902027972,1.357660436,-18.92129454,,,
2.664162,9.040856972,1.404224421,-19.07514519,,,
2.665731,9.146760235,1.444938994,-19.29637749,,,
2.6673,9.194053728,1.470480683,-19.48178827,,,
2.668869,9.296015867,1.501128931,-19.77532198,,,
2.670438,9.36762334,1.506146525,-19.97017633,,,
2.672007,9.476862769,1.47486663,-20.2168836,,,
2.673576,9.546366234,1.516822257,-20.44795093,,,
2.675145,9.608227653,1.57269637,-20.65401035,,,
2.676714,9.600167476,1.640469476,-20.87265379,,,
2.678283,9.577752886,1.554645486,-21.10487766,,,
2.679852,9.601088257,1.548177772,-21.31595912,,,
2.681421,9.683945284,1.505425913,-21.50080498,,,
2.68299,9.676890404,1.50248119,-21.72765094,,,
2.684559,9.660200676,1.577104558,-21.88549609,,,
2.686128,9.64985856,1.581437126,-22.07680966,,,
2.687697,9.636736306,1.59876295,-22.27320754,,,
2.689266,9.658577075,1.450908508,-22.49121044,,,
2.690835,9.70794344,1.510127683,-22.66373917,,,
2.692404,9.693242067,1.505737289,-22.78953043,,,
2.693973,9.608699165,1.520118389,-22.91360913,,,
2.695542,9.624521489,1.458710688,-23.00925924,,,
2.697111,9.685973673,1.516355194,-23.08318868,,,
2.69868,9.663403396,1.43531749,-23.14138922,,,
2.700249,9.636536136,1.509571656,-23.20124894,,,
2.701818,9.610847656,1.497089946,-23.27753594,,,
2.703387,9.659386651,1.456170754,-23.37404901,,,
2.704956,9.735611379,1.478687652,-23.47106472,,,
2.706525,9.778963748,1.452398662,-23.46588699,,,
2.708094,9.787958052,1.418538798,-23.52183673,,,
2.709663,9.745922357,1.388193029,-23.54189376,,,
2.711232,9.826065968,1.420994216,-23.60118855,,,
2.712801,9.818343855,1.466121426,-23.58268395,,,
2.71437,9.864511948,1.352794081,-23.59613982,,,
2.715939,9.92954495,1.37828684,-23.55340131,,,
2.717508,9.927085083,1.374554782,-23.5163921,,,
2.719077,9.9823231,1.431122817,-23.56381459,,,
2.720646,9.974747779,1.37933662,-23.54028795,,,
2.722215,10.05417523,1.342336312,-23.45253788,,,
2.723784,10.13449677,1.29503837,-23.41715228,,,
2.725353,10.12086741,1.281876082,-23.34570049,,,
2.726922,10.15534558,1.272610436,-23.35150097,,,
2.728491,10.16507829,1.208916349,-23.30169423,,,
2.73006,10.20948044,1.174553836,-23.14208314,,,
2.731629,10.31415599,1.169420589,-23.06790015,,,
2.733198,10.24656082,1.151636598,-22.95923009,,,
2.734767,10.18834249,1.177738763,-22.84861171,,,
2.736336,10.19160304,1.12226499,-22.84169473,,,
2.737905,10.25982986,1.083632184,-22.66743564,,,
2.739474,10.24664088,1.019875822,-22.5812291,,,
2.741043,10.22203777,1.024261769,-22.53461174,,,
2.742612,10.17207534,0.978596325,-22.41516364,,,
2.744181,10.11007603,0.992123367,-22.29168101,,,
2.74575,10.0973986,1.009845082,-22.18995907,,,
2.747319,10.03619551,1.007683247,-22.12842237,,,
2.748888,9.99680651,1.012456188,-22.06962578,,,
2.750457,9.90137881,1.043940702,-21.95566679,,,
2.752026,9.86190529,1.102408128,-21.86100418,,,
2.753595,9.787286371,1.115112249,-21.82182869,,,
2.755164,9.735927203,1.029048056,-21.73453234,,,
2.756733,9.648661989,0.997928296,-21.67885395,,,
2.758302,9.559573004,1.101536277,-21.63228107,,,
2.759871,9.474629762,1.030894068,-21.5943066,,,
2.76144,9.383490147,1.081821758,-21.5390241,,,
2.763009,9.323296811,1.058913416,-21.47465833,,,
2.764578,9.282346481,1.014026411,-21.38433274,,,
2.766147,9.12901183,1.048157616,-21.34625596,,,
2.767716,9.002437681,1.046035814,-21.30768543,,,
2.769285,8.900978192,1.120552425,-21.3115198,,,
2.770854,8.857821545,1.13892358,-21.26799395,,,
2.772423,8.800715274,1.124426826,-21.23338678,,,
2.773992,8.71144836,1.082328855,-21.23705212,,,
2.775561,8.621269561,1.088525228,-21.212449,,,
2.77713,8.429324346,1.104636687,-21.18251692,,,
2.778699,8.377702733,1.049701149,-21.26025849,,,
2.780268,8.336730162,1.121602205,-21.20204906,,,
2.781837,8.256426415,1.04904726,-21.19892641,,,
2.783406,8.150967975,1.141752649,-21.17342031,,,
2.784975,8.064703611,1.023394366,-21.23576658,,,
2.786544,8.011734187,1.076252584,-21.26921276,,,
2.788113,7.984044006,1.042859784,-21.35251016,,,
2.789682,7.947386211,1.019995924,-21.40115591,,,
2.791251,7.920839224,1.011344133,-21.48141963,,,
2.79282,7.851940717,1.048993882,-21.51908717,,,
2.794389,7.814121936,0.961012504,-21.64250753,,,
2.795958,7.814046317,0.976114217,-21.74444298,,,
2.797527,7.796644873,0.975300192,-21.83124113,,,
2.799096,7.772086241,1.029381672,-21.84687663,,,
2.800665,7.724347925,0.987007912,-21.95048016,,,
2.802234,7.736607225,0.989872567,-22.0241694,,,
2.803803,7.758359029,0.931894445,-22.10561634,,,
2.805372,7.798922363,0.898483851,-22.21031414,,,
2.806941,7.778473887,0.928909688,-22.32691537,,,
2.80851,7.781903466,0.905925726,-22.45372972,,,
2.810079,7.786053657,0.954291241,-22.57108716,,,
2.811648,7.817836201,0.904235402,-22.71110383,,,
2.813217,7.829975399,0.929243305,-22.80189204,,,
2.814786,7.9207725,0.927330569,-22.93676212,,,
2.816355,7.921417493,0.918420781,-23.02976109,,,
2.817924,7.917160544,0.850394126,-23.15226512,,,
2.819493,7.903010751,0.845554461,-23.272505,,,
2.821062,7.941083081,0.869530376,-23.47258601,,,
2.822631,8.020670664,0.791553049,-23.60669545,,,
2.8242,8.034015329,0.750242414,-23.74059137,,,
2.825769,8.059472502,0.794333188,-23.88133311,,,
2.827338,8.066451762,0.770619718,-24.08316672,,,
2.828907,8.09189559,0.750006658,-24.20583088,,,
2.830476,8.131551487,0.730745858,-24.3636182,,,
2.832045,8.153539047,0.674506991,-24.490824,,,
2.833614,8.168511761,0.725345717,-24.58190134,,,
2.835183,8.111877002,0.624544565,-24.76613779,,,
2.836752,8.145923691,0.695142292,-24.90587867,,,
2.838321,8.181002368,0.644236842,-25.10543925,,,
2.83989,8.235639875,0.60021724,-25.29217115,,,
2.841459,8.193025911,0.596591939,-25.41744641,,,
2.843028,8.149700232,0.561468781,-25.60065532,,,
2.844597,8.130096918,0.560027557,-25.805963,,,
2.846166,8.124403195,0.537848723,-25.94851071,,,
2.847735,8.098203169,0.534290146,-26.08083196,,,
2.849304,8.086473208,0.497098564,-26.2288065,,,
2.850873,8.031284121,0.594465689,-26.40732254,,,
2.852442,7.977207089,0.568790554,-26.51797205,,,
2.854011,7.93493119,0.529414895,-26.69940167,,,
2.85558,7.913259454,0.591574345,-26.87336273,,,
2.857149,7.908419789,0.558323888,-26.97002704,,,
2.858718,7.79625343,0.45263414,-27.06863077,,,
2.860287,7.699824879,0.512111312,-27.21905183,,,
2.861856,7.630930821,0.428106645,-27.41126394,,,
2.863425,7.578348392,0.411990738,-27.50525487,,,
2.864994,7.548634271,0.389251428,-27.60443687,,,
2.866563,7.466275446,0.394967393,-27.70057183,,,
2.868132,7.335826895,0.442932568,-27.81164393,,,
2.869701,7.276287447,0.401475142,-27.9925798,,,
2.87127,7.237045235,0.481805578,-28.10997727,,,
2.872839,7.183515335,0.35650362,-28.20638358,,,
2.874408,7.095849781,0.379336342,-28.33892279,,,
2.875977,6.979306372,0.380612982,-28.49912105,,,
2.877546,6.887948794,0.347184595,-28.63459609,,,
2.879115,6.845543897,0.376636271,-28.73616233,,,
2.880684,6.774296729,0.325312689,-28.82407254,,,
2.882253,6.707515576,0.377374676,-28.87762023,,,
2.883822,6.589059432,0.358162807,-29.04351666,,,
2.885391,6.506206854,0.382423408,-29.16947696,,,
2.88696,6.502074456,0.393779718,-29.24663136,,,
2.888529,6.440631169,0.322198934,-29.3747268,,,
2.890098,6.363272145,0.334435992,-29.52352427,,,
2.891667,6.299435715,0.306412195,-29.62092253,,,
2.893236,6.184066637,0.346864323,-29.69606189,,,
2.894805,6.161514152,0.311523202,-29.82841873,,,
2.896374,6.102054773,0.284139949,-29.9455582,,,
2.897943,6.082931867,0.35430175,-29.97848839,,,
2.899512,5.977028605,0.308191484,-30.05438395,,,
2.901081,5.886356053,0.295927736,-30.14487857,,,
2.90265,5.810229186,0.276987208,-30.29174995,,,
2.904219,5.770982526,0.241107852,-30.34550227,,,
2.905788,5.697408939,0.256623249,-30.50340969,,,
2.907357,5.626477595,0.159700946,-30.61147924,,,
2.908926,5.528705681,0.198093548,-30.70793003,,,
2.910495,5.42727733,0.203026626,-30.85291981,,,
2.912064,5.355918957,0.07949506,-30.92273021,,,
2.913633,5.263880801,0.141734579,-31.00620998,,,
2.915202,5.182803064,0.075002356,-31.12529333,,,
2.916771,5.048644696,0.048971363,-31.2295374,,,
2.91834,4.951682359,-0.025211631,-31.32795876,,,
2.919909,4.831722716,-0.13937969,-31.49506955,,,
2.921478,4.744324055,-0.070837041,-31.63576236,,,
2.923047,4.676404158,-0.035589332,-31.7243398,,,
2.924616,4.552712456,-0.173711065,-31.84342759,,,
2.926185,4.414354968,-0.102615137,-31.95494006,,,
2.927754,4.310684712,-0.157910982,-32.0680361,,,
2.929323,4.178665939,-0.130727899,-32.18741302,,,
2.930892,4.096925417,-0.187825273,-32.26228104,,,
2.932461,3.97257093,-0.225217025,-32.36218365,,,
2.93403,3.749928537,-0.268382568,-32.45579648,,,
2.935599,3.659309364,-0.204821928,-32.57620539,,,
2.937168,3.557240468,-0.343886684,-32.73913931,,,
2.938737,3.413816455,-0.359806869,-32.83887733,,,
2.940306,3.291348014,-0.341022029,-32.98235473,,,
2.941875,3.091462723,-0.360540826,-33.07049624,,,
2.943444,2.89633258,-0.42376785,-33.18573632,,,
2.945013,2.76388233,-0.494579091,-33.23953311,,,
2.946582,2.657116112,-0.422255454,-33.35347431,,,
2.948151,2.510102384,-0.493871824,-33.45149088,,,
2.94972,2.325679111,-0.445973372,-33.56841684,,,
2.951289,2.149876492,-0.524204248,-33.6326714,,,
2.952858,2.051148211,-0.508212891,-33.70225048,,,
2.954427,1.907030275,-0.498475733,-33.85874337,,,
2.955996,1.757663438,-0.543625184,-33.94955827,,,
2.957565,1.576972223,-0.548878534,-34.09299117,,,
2.959134,1.420643919,-0.616647192,-34.17712039,,,
2.960703,1.266730999,-0.661925641,-34.32372044,,,
2.962272,1.144774104,-0.644359613,-34.38059985,,,
2.963841,1.012928812,-0.639969218,-34.40071915,,,
2.96541,0.871226261,-0.665795594,-34.48884732,,,
2.966979,0.652582818,-0.646241211,-34.53787562,,,
2.968548,0.540403115,-0.699001569,-34.65613605,,,
2.970117,0.364031123,-0.758923564,-34.78659349,,,
2.971686,0.231776595,-0.784932316,-34.85445111,,,
2.973255,0.105883023,-0.764488289,-34.95744524,,,
2.974824,-0.024440977,-0.785261485,-34.95635098,,,
2.976393,-0.179399229,-0.833853859,-35.05617352,,,
2.977962,-0.309741022,-0.849920836,-35.09035811,,,
2.979531,-0.471131402,-0.826505396,-35.2106914,,,
2.9811,-0.591927312,-0.891315987,-35.25816727,,,
2.982669,-0.741231874,-0.837301231,-35.27413639,,,
2.984238,-0.899855461,-0.84936036,-35.32179019,,,
2.985807,-1.043110441,-0.888669295,-35.40506534,,,
2.987376,-1.114508848,-0.888446884,-35.49250849,,,
2.988945,-1.229811204,-0.899616369,-35.53876999,,,
2.990514,-1.352933533,-0.964142273,-35.5635199,,,
2.992083,-1.523589559,-0.914900459,-35.5638891,,,
2.993652,-1.673592492,-0.952928306,-35.65536233,,,
2.995221,-1.824751963,-0.901907203,-35.7113521,,,
2.99679,-1.899539915,-0.924183897,-35.66824438,,,
2.998359,-2.010011501,-1.031203664,-35.71444806,,,
2.999928,-2.180698666,-0.934855181,-35.66578896,,,
3.001497,-2.306939198,-0.929988827,-35.72531952,,,
3.003066,-2.39383521,-1.003927168,-35.74895737,,,
3.004635,-2.492928245,-0.953960294,-35.71459041,,,
3.006204,-2.618643887,-1.023357001,-35.75235581,,,
3.007773,-2.741935249,-1.02783636,-35.75720882,,,
3.009342,-2.89522097,-1.061353711,-35.7166099,,,
3.010911,-3.010621186,-1.055499851,-35.67815057,,,
3.01248,-3.150348727,-1.056732008,-35.63728031,,,
3.014049,-3.264436718,-1.107326082,-35.59738866,,,
3.015618,-3.375126267,-1.087135604,-35.54792888,,,
3.017187,-3.531574673,-1.119171697,-35.52860581,,,
3.018756,-3.645119981,-1.098198331,-35.47674399,,,
3.020325,-3.74508042,-1.140322991,-35.48384335,,,
3.021894,-3.865880777,-1.215137632,-35.38383398,,,
3.023463,-3.997494762,-1.224434416,-35.38670753,,,
3.025032,-4.141888487,-1.171398268,-35.31883657,,,
3.026601,-4.279463089,-1.262729156,-35.28050179,,,
3.02817,-4.415992358,-1.199982541,-35.15626741,,,
3.029739,-4.530969993,-1.291878353,-35.10622491,,,
3.031308,-4.702733627,-1.238731,-34.94620014,,,
3.032877,-4.894621016,-1.257048777,-34.84300139,,,
3.034446,-5.053142293,-1.299102265,-34.76916981,,,
3.036015,-5.144784557,-1.332575134,-34.67609522,,,
3.037584,-5.2736273,-1.341271407,-34.55643805,,,
3.039153,-5.398902568,-1.435088852,-34.46174431,,,
3.040722,-5.535436286,-1.440008585,-34.38957636,,,
3.042291,-5.680586209,-1.371928552,-34.25797127,,,
3.04386,-5.847861587,-1.389810403,-34.12513403,,,
3.045429,-5.960210323,-1.434354895,-33.99555733,,,
3.046998,-6.071033319,-1.392586093,-33.87336468,,,
3.048567,-6.225795849,-1.419782521,-33.68502252,,,
3.050136,-6.405886554,-1.496260797,-33.54690523,,,
3.051705,-6.571573917,-1.485705167,-33.3492663,,,
3.053274,-6.639822983,-1.488267343,-33.26455881,,,
3.054843,-6.765107148,-1.463717607,-33.1278783,,,
3.056412,-6.875832283,-1.42373699,-32.96326296,,,
3.057981,-7.037547384,-1.440929367,-32.8191984,,,
3.05955,-7.186313711,-1.446240544,-32.68357212,,,
3.061119,-7.263552633,-1.466279783,-32.4643771,,,
3.062688,-7.348771665,-1.444318912,-32.24669447,,,
3.064257,-7.474927682,-1.436596799,-32.08100711,,,
3.065826,-7.622199407,-1.449114095,-31.97613583,,,
3.067395,-7.79363832,-1.441925769,-31.7693647,,,
3.068964,-7.882291379,-1.429968949,-31.64195428,,,
3.070533,-7.974890011,-1.515005603,-31.51826258,,,
3.072102,-8.067030476,-1.516224416,-31.31780347,,,
3.073671,-8.156074978,-1.356733426,-31.11874554,,,
3.07524,-8.252579148,-1.471475306,-30.95120327,,,
3.076809,-8.348118055,-1.48014489,-30.70118207,,,
3.078378,-8.390091475,-1.450217254,-30.52076665,,,
3.079947,-8.490083051,-1.412011478,-30.28071836,,,
3.081516,-8.577152543,-1.44572455,-30.15792965,,,
3.083085,-8.682388573,-1.449345402,-29.91776571,,,
3.084654,-8.72622135,-1.469593708,-29.76531181,,,
3.086223,-8.73770221,-1.432348747,-29.58003003,,,
3.087792,-8.78140154,-1.445328658,-29.43517814,,,
3.089361,-8.849828535,-1.456938517,-29.22725936,,,
3.09093,-8.941510833,-1.339505463,-29.08065931,,,
3.092499,-9.014394946,-1.389129825,-28.80111972,,,
3.094068,-9.069668549,-1.40740312,-28.5834104,,,
3.095637,-9.111383972,-1.425649725,-28.37537152,,,
3.097206,-9.144932461,-1.48026944,-28.16308903,,,
3.098775,-9.204120499,-1.406104239,-27.91810767,,,
3.100344,-9.266724772,-1.335155103,-27.72625587,,,
3.101913,-9.321829342,-1.388435902,-27.51985838,,,
3.103482,-9.274518056,-1.364144164,-27.36737334,,,
3.105051,-9.299210135,-1.37763562,-27.23497647,,,
3.10662,-9.304645862,-1.37198193,-27.0659307,,,
3.108189,-9.32936463,-1.369086138,-26.88894485,,,
3.109758,-9.348340744,-1.337628314,-26.72355107,,,
3.111327,-9.287720378,-1.290721816,-26.47767561,,,
3.112896,-9.286603874,-1.284525443,-26.31446591,,,
3.114465,-9.299009965,-1.351493421,-26.13925935,,,
3.116034,-9.320913009,-1.355763714,-25.96722438,,,
3.117603,-9.302008066,-1.396691802,-25.86537345,,,
3.119172,-9.257850569,-1.394134074,-25.68741789,,,
3.120741,-9.225774442,-1.343597827,-25.57338772,,,
3.12231,-9.156026326,-1.38826687,-25.43508361,,,
3.123879,-9.111401765,-1.292816928,-25.28438676,,,
3.125448,-9.039260505,-1.328869765,-25.16217631,,,
3.127017,-8.922792716,-1.331436389,-24.97483056,,,
3.128586,-8.808807034,-1.374997825,-24.82008582,,,
3.130155,-8.678144969,-1.367560398,-24.65579965,,,
3.131724,-8.625211131,-1.33831334,-24.45220899,,,
3.133293,-8.562264345,-1.240141086,-24.28224688,,,
3.134862,-8.501630635,-1.279601261,-24.16454694,,,
3.136431,-8.388810387,-1.296651295,-24.02554891,,,
3.138,-8.327758544,-1.297105014,-23.8223319,,,
3.139569,-8.282497888,-1.332019106,-23.6424725,,,
3.141138,-8.139594317,-1.233224102,-23.37614857,,,
3.142707,-8.064045719,-1.282501502,-23.17888328,,,
3.144276,-7.91620907,-1.179164863,-22.85763271,,,
3.145845,-7.763657306,-1.115368467,-22.59400884,,,
3.147414,-7.690653091,-1.086348269,-22.31438028,,,
3.148983,-7.615220147,-1.104025502,-22.14533451,,,
3.150552,-7.570791308,-1.066624853,-21.93133056,,,
3.152121,-7.485901445,-1.053378049,-21.73277974,,,
3.15369,-7.390531571,-1.107419495,-21.51589779,,,
3.155259,-7.342174952,-0.968924111,-21.23820866,,,
3.156828,-7.263694977,-1.014545073,-21.07701844,,,
3.158397,-7.202478549,-0.989786271,-20.85606193,,,
3.159966,-7.16775573,-1.024669226,-20.62983427,,,
3.161535,-7.077750412,-1.000782275,-20.43943258,,,
3.163104,-7.07930729,-0.966900171,-20.2522781,,,
3.164673,-7.045607562,-0.957265322,-20.06744559,,,
3.166242,-7.037929931,-0.957794661,-19.9217263,,,
3.167811,-7.037969965,-0.94866691,-19.80161097,,,
3.16938,-6.969298318,-1.006151279,-19.69557426,,,
3.170949,-6.971762633,-0.991071807,-19.5844043,,,
3.172518,-6.972581106,-0.931879321,-19.49336255,,,
3.174087,-7.010244199,-0.877833427,-19.37193054,,,
3.175656,-7.029865305,-0.930215686,-19.29563019,,,
3.177225,-7.024167133,-0.91437112,-19.20494875,,,
3.178794,-7.012050177,-0.86529389,-19.15271328,,,
3.180363,-7.055189031,-0.866379256,-19.07159995,,,
3.181932,-7.121636567,-0.870840822,-19.01800778,,,
3.183501,-7.124212088,-0.765159971,-18.96962892,,,
3.18507,-7.154775819,-0.876623511,-19.00925813,,,
3.186639,-7.168333999,-0.853599515,-18.9985646,,,
3.188208,-7.199729548,-0.852394047,-18.97452641,,,
3.189777,-7.292835277,-0.775795669,-18.99374718,,,
3.191346,-7.338500721,-0.769852844,-19.02185994,,,
3.192915,-7.385340496,-0.787814764,-19.02143736,,,
3.194484,-7.451761343,-0.773300216,-19.06062619,,,
3.196053,-7.529929943,-0.774639131,-19.01110414,,,
3.197622,-7.648951012,-0.764314808,-19.04483945,,,
3.199191,-7.745619767,-0.698943742,-19.124387,,,
3.20076,-7.853257836,-0.745223041,-19.14259357,,,
3.202329,-7.911694125,-0.707755669,-19.25893681,,,
3.203898,-8.032716893,-0.747433807,-19.34441384,,,
3.205467,-8.189103024,-0.731829445,-19.40971374,,,
3.207036,-8.335961065,-0.758118436,-19.50640473,,,
3.208605,-8.445298355,-0.644844469,-19.59477755,,,
3.210174,-8.554951469,-0.710615876,-19.72441208,,,
3.211743,-8.634450087,-0.64639245,-19.79049931,,,
3.213312,-8.724571059,-0.682191739,-19.88605601,,,
3.214881,-8.83898377,-0.685630214,-20.0407785,,,
3.21645,-8.92223224,-0.70647903,-20.16345156,,,
3.218019,-8.978826965,-0.668593525,-20.32871634,,,
3.219588,-9.072849028,-0.75227792,-20.4550325,,,
3.221157,-9.197852955,-0.773077805,-20.67533513,,,
3.222726,-9.270047593,-0.780533025,-20.83584476,,,
3.224295,-9.332296008,-0.775559913,-20.97846809,,,
3.225864,-9.327660961,-0.786062164,-21.11750171,,,
3.227433,-9.314961288,-0.779856895,-21.25292782,,,
3.229002,-9.468958724,-0.87207298,-21.33676346,,,
3.230571,-9.519993172,-0.909353526,-21.49371451,,,
3.23214,-9.569110436,-0.900252464,-21.64221395,,,
3.233709,-9.546375575,-0.93250652,-21.86373984,,,
3.235278,-9.568296412,-0.963154768,-21.94993748,,,
3.236847,-9.576721344,-0.948013021,-22.11757761,,,
3.238416,-9.631309921,-0.929544004,-22.27728211,,,
3.239985,-9.67936406,-0.984839849,-22.38724215,,,
